event,mu,hard_found,pu_found,transition,hard_ds,pu_ds,hard_dw,pu_dw,hard_hits,combined_hits,pu_events
4742,5,False,False,0->0,,,,,16,894,"758,728,888,63,743"
4743,5,False,False,0->0,,,,,16,317,"22,810,385,523,566"
4744,5,False,False,0->0,,,,,16,488,"742,680,538,100,511"
4747,5,False,False,0->0,,,,,16,659,"233,17,583,877,285"
4748,5,False,False,0->0,,,,,16,867,"276,935,863,551,252"
4750,5,False,False,0->0,,,,,16,899,"787,700,861,23,865"
4751,5,False,False,0->0,,,,,16,436,"316,492,794,487,214"
4752,5,False,False,0->0,,,,,16,1394,"648,188,330,624,72"
4755,5,False,False,0->0,,,,,16,571,"908,457,181,467,4"
4756,5,False,False,0->0,,,,,16,523,"760,428,128,41,299"
4759,5,False,False,0->0,,,,,16,355,"192,511,666,80,380"
4760,5,False,False,0->0,,,,,16,1285,"557,877,136,710,548"
4762,5,False,False,0->0,,,,,16,710,"865,595,803,627,815"
4765,5,False,False,0->0,,,,,16,498,"159,100,813,600,9"
4768,5,False,False,0->0,,,,,16,368,"570,451,815,656,533"
4769,5,False,False,0->0,,,,,16,789,"803,321,440,267,312"
4770,5,False,False,0->0,,,,,16,1015,"661,248,120,1,968"
4771,5,False,False,0->0,,,,,16,541,"352,769,186,772,956"
4773,5,False,False,0->0,,,,,16,1775,"769,88,471,91,135"
4774,5,False,False,0->0,,,,,16,1058,"985,465,83,654,808"
4775,5,False,False,0->0,,,,,16,744,"117,890,879,670,895"
4776,5,False,False,0->0,,,,,16,962,"750,501,383,364,507"
4777,5,False,False,0->0,,,,,16,775,"117,211,508,412,347"
4779,5,False,False,0->0,,,,,16,843,"782,416,158,91,176"
4781,5,False,False,0->0,,,,,16,2370,"678,482,428,216,607"
4782,5,False,False,0->0,,,,,16,568,"618,855,436,212,425"
4785,5,False,False,0->0,,,,,16,1139,"313,723,218,906,316"
4786,5,False,False,0->0,,,,,16,433,"968,990,87,982,90"
4787,5,False,False,0->0,,,,,16,203,"689,18,975,29,712"
4788,5,False,False,0->0,,,,,16,1924,"465,706,442,366,928"
4789,5,False,False,0->0,,,,,16,1005,"843,782,517,736,104"
4790,5,False,False,0->0,,,,,16,841,"217,874,704,613,247"
4791,5,False,False,0->0,,,,,16,455,"220,277,591,401,433"
4792,5,False,False,0->0,,,,,16,965,"863,455,949,457,853"
4793,5,False,False,0->0,,,,,16,1262,"264,422,248,273,803"
4795,5,False,False,0->0,,,,,16,1337,"624,607,439,547,826"
4796,5,False,False,0->0,,,,,16,1136,"883,858,784,619,638"
4797,5,False,False,0->0,,,,,16,849,"400,867,597,632,913"
4799,5,False,False,0->0,,,,,16,987,"572,159,803,835,202"
4800,5,False,False,0->0,,,,,16,975,"414,303,154,482,656"
4801,5,False,False,0->0,,,,,16,1077,"987,455,902,5,396"
4802,5,False,False,0->0,,,,,16,886,"128,381,663,514,179"
4803,5,False,False,0->0,,,,,16,1126,"784,216,619,403,132"
4804,5,False,False,0->0,,,,,16,552,"496,619,250,511,736"
4805,5,False,False,0->0,,,,,16,1233,"288,749,674,368,980"
4806,5,False,False,0->0,,,,,16,827,"180,485,267,515,931"
4809,5,False,False,0->0,,,,,16,621,"217,702,550,687,513"
4812,5,False,False,0->0,,,,,16,1479,"210,193,433,964,463"
4813,5,False,False,0->0,,,,,16,1150,"386,569,915,83,257"
4814,5,False,False,0->0,,,,,16,612,"666,702,551,612,456"
4816,5,False,False,0->0,,,,,16,876,"955,467,145,100,6"
4817,5,False,False,0->0,,,,,16,542,"245,991,625,622,272"
4818,5,False,False,0->0,,,,,16,298,"686,670,721,63,18"
4819,5,False,False,0->0,,,,,16,1007,"134,343,567,152,352"
4820,5,False,False,0->0,,,,,16,1126,"696,856,651,824,829"
4822,5,False,False,0->0,,,,,16,1460,"363,273,990,597,431"
4823,5,False,False,0->0,,,,,16,608,"609,711,21,803,947"
4824,5,False,False,0->0,,,,,16,429,"814,99,409,732,610"
4825,5,False,False,0->0,,,,,16,700,"838,835,217,518,522"
4826,5,False,False,0->0,,,,,16,756,"545,247,218,877,468"
4827,5,False,False,0->0,,,,,16,838,"677,512,968,222,498"
4831,5,False,False,0->0,,,,,16,723,"157,303,500,269,789"
4833,5,False,False,0->0,,,,,16,1002,"517,598,927,863,884"
4834,5,False,False,0->0,,,,,16,1185,"39,539,863,730,667"
4835,5,False,False,0->0,,,,,16,475,"420,952,639,752,723"
4836,5,False,False,0->0,,,,,16,391,"742,503,410,146,801"
4838,5,False,False,0->0,,,,,16,1430,"580,572,410,165,876"
4841,5,False,False,0->0,,,,,16,326,"640,515,676,705,260"
4842,5,False,False,0->0,,,,,16,689,"714,329,594,589,180"
4843,5,False,False,0->0,,,,,16,589,"325,714,547,172,796"
4844,5,False,False,0->0,,,,,16,1653,"742,326,419,405,961"
4845,5,False,False,0->0,,,,,16,886,"265,610,883,405,362"
4846,5,False,False,0->0,,,,,16,1104,"845,7,283,72,154"
4847,5,False,False,0->0,,,,,16,559,"890,357,169,723,892"
4848,5,False,False,0->0,,,,,16,727,"539,268,494,147,568"
4849,5,False,False,0->0,,,,,16,1240,"510,871,745,591,60"
4850,5,False,False,0->0,,,,,16,1245,"726,624,319,634,893"
4851,5,False,False,0->0,,,,,16,784,"621,752,63,16,703"
4852,5,False,False,0->0,,,,,16,484,"658,108,572,332,721"
4853,5,False,False,0->0,,,,,16,525,"872,798,838,761,383"
4854,5,False,False,0->0,,,,,16,942,"684,681,848,495,373"
4855,5,False,False,0->0,,,,,16,247,"43,269,537,617,128"
4856,5,False,False,0->0,,,,,16,890,"80,973,620,177,79"
4857,5,False,False,0->0,,,,,16,617,"858,446,636,247,990"
4858,5,False,False,0->0,,,,,16,734,"985,246,102,368,978"
4859,5,False,False,0->0,,,,,16,660,"546,945,818,83,555"
4860,5,False,False,0->0,,,,,16,1306,"696,138,632,607,255"
4861,5,False,False,0->0,,,,,16,988,"781,165,491,849,669"
4862,5,False,False,0->0,,,,,16,548,"396,335,21,407,101"
4865,5,False,False,0->0,,,,,16,892,"362,675,866,626,293"
4867,5,False,False,0->0,,,,,16,1489,"257,634,3,429,536"
4868,5,False,False,0->0,,,,,16,559,"451,746,786,469,526"
4869,5,False,False,0->0,,,,,16,544,"554,655,711,477,461"
4871,5,False,False,0->0,,,,,16,848,"488,635,254,518,683"
4872,5,False,False,0->0,,,,,16,1042,"378,534,469,9,368"
4873,5,False,False,0->0,,,,,16,944,"428,862,420,201,197"
4877,5,False,False,0->0,,,,,16,1079,"723,950,88,407,938"
4881,5,False,False,0->0,,,,,16,569,"620,852,557,141,929"
4882,5,False,False,0->0,,,,,16,665,"945,243,589,327,777"
4883,5,False,False,0->0,,,,,16,982,"46,264,641,125,268"
4886,5,False,False,0->0,,,,,16,1525,"813,782,381,581,659"
4887,5,False,False,0->0,,,,,16,472,"261,791,911,489,680"
4889,5,False,False,0->0,,,,,16,1046,"722,352,891,800,898"
4890,5,False,False,0->0,,,,,16,1027,"888,772,855,942,563"
4892,5,False,False,0->0,,,,,16,379,"545,45,236,793,625"
4893,5,False,False,0->0,,,,,16,555,"239,838,648,93,549"
4894,5,False,False,0->0,,,,,16,494,"14,982,690,109,672"
4896,5,False,False,0->0,,,,,16,1018,"173,363,575,280,181"
4897,5,False,False,0->0,,,,,16,807,"530,309,618,209,139"
4898,5,False,False,0->0,,,,,16,968,"178,284,400,934,686"
4901,5,False,False,0->0,,,,,16,545,"468,960,783,709,53"
4903,5,False,False,0->0,,,,,16,764,"914,463,183,271,465"
4904,5,False,False,0->0,,,,,16,712,"691,158,12,57,285"
4906,5,False,False,0->0,,,,,16,397,"401,48,527,17,481"
4907,5,False,False,0->0,,,,,16,402,"539,649,691,134,393"
4908,5,False,False,0->0,,,,,16,1101,"360,963,728,891,994"
4909,5,False,False,0->0,,,,,16,723,"986,63,400,686,586"
4910,5,False,False,0->0,,,,,16,487,"944,476,403,198,851"
4911,5,False,False,0->0,,,,,16,835,"23,235,229,617,740"
4914,5,False,False,0->0,,,,,16,554,"474,262,583,181,357"
4915,5,False,False,0->0,,,,,16,1351,"411,400,228,127,284"
4917,5,False,False,0->0,,,,,16,586,"207,371,221,1000,885"
4918,5,False,False,0->0,,,,,16,951,"980,612,734,298,39"
4921,5,False,False,0->0,,,,,16,744,"181,400,68,823,759"
4922,5,False,False,0->0,,,,,16,671,"87,517,705,55,736"
4924,5,False,False,0->0,,,,,16,651,"405,249,556,950,528"
4926,5,False,False,0->0,,,,,16,855,"563,510,684,490,928"
4929,5,False,False,0->0,,,,,16,497,"475,159,184,309,514"
4930,5,False,False,0->0,,,,,16,752,"803,507,681,13,772"
4932,5,False,False,0->0,,,,,16,1202,"42,463,510,491,876"
4933,5,False,False,0->0,,,,,16,867,"876,507,331,517,305"
4934,5,False,False,0->0,,,,,16,761,"96,340,998,183,568"
4935,5,False,False,0->0,,,,,16,872,"674,273,128,262,365"
4936,5,False,False,0->0,,,,,16,650,"594,982,104,310,103"
4937,5,False,False,0->0,,,,,16,539,"332,903,53,893,685"
4938,5,False,False,0->0,,,,,16,990,"612,124,434,685,887"
4939,5,False,False,0->0,,,,,16,711,"520,890,813,567,528"
4940,5,False,False,0->0,,,,,16,554,"758,190,575,601,861"
4941,5,False,False,0->0,,,,,16,1010,"412,988,430,285,649"
4942,5,False,False,0->0,,,,,16,293,"217,788,824,331,497"
4943,5,False,False,0->0,,,,,16,428,"960,205,46,182,491"
4944,5,False,False,0->0,,,,,16,682,"533,631,783,994,711"
4945,5,False,False,0->0,,,,,16,924,"162,51,520,674,690"
4946,5,False,False,0->0,,,,,16,786,"493,907,640,545,394"
4947,5,False,False,0->0,,,,,16,875,"405,975,761,332,948"
4949,5,False,False,0->0,,,,,16,943,"917,362,198,731,908"
4950,5,False,False,0->0,,,,,16,491,"760,676,236,685,989"
4954,5,False,False,0->0,,,,,16,384,"293,373,47,686,244"
4955,5,False,False,0->0,,,,,16,738,"255,297,853,378,360"
4957,5,False,False,0->0,,,,,16,923,"534,145,691,267,863"
4958,5,False,False,0->0,,,,,16,1513,"9,411,271,699,366"
4959,5,False,False,0->0,,,,,16,902,"575,266,128,70,230"
4960,5,False,False,0->0,,,,,16,763,"481,655,760,990,545"
4961,5,False,False,0->0,,,,,16,772,"564,165,805,56,831"
4965,5,False,False,0->0,,,,,16,522,"398,40,467,277,331"
4966,5,False,False,0->0,,,,,16,1735,"140,829,63,230,40"
4967,5,False,False,0->0,,,,,16,1321,"158,953,398,535,482"
4968,5,False,False,0->0,,,,,16,847,"259,855,595,454,956"
4969,5,False,False,0->0,,,,,16,735,"1000,584,681,566,692"
4971,5,False,False,0->0,,,,,16,992,"2,106,36,908,998"
4973,5,False,False,0->0,,,,,16,327,"401,437,985,926,373"
4974,5,False,False,0->0,,,,,16,970,"988,175,716,658,828"
4975,5,False,False,0->0,,,,,16,510,"950,752,139,52,196"
4976,5,False,False,0->0,,,,,16,760,"599,1000,53,533,493"
4978,5,False,False,0->0,,,,,16,796,"728,436,228,517,666"
4980,5,False,False,0->0,,,,,16,572,"553,714,72,613,110"
4981,5,False,False,0->0,,,,,16,696,"69,467,616,95,715"
4982,5,False,False,0->0,,,,,16,727,"178,979,906,652,378"
4983,5,False,False,0->0,,,,,16,777,"298,121,702,548,920"
4984,5,False,False,0->0,,,,,16,246,"410,48,415,14,709"
4985,5,False,False,0->0,,,,,16,871,"8,269,520,276,453"
4986,5,False,False,0->0,,,,,16,1222,"19,391,697,742,590"
4991,5,False,False,0->0,,,,,16,976,"581,63,88,7,101"
4992,5,False,False,0->0,,,,,16,2114,"694,165,657,471,162"
4994,5,False,False,0->0,,,,,16,813,"815,212,365,884,863"
4996,5,False,False,0->0,,,,,16,1033,"524,471,428,541,385"
4997,5,False,False,0->0,,,,,16,462,"963,956,849,409,793"
4998,5,False,False,0->0,,,,,16,1517,"590,47,92,291,199"
5001,5,False,False,0->0,,,,,16,975,"15,835,1000,875,619"
5002,5,False,False,0->0,,,,,16,1640,"941,964,796,19,782"
5003,5,False,False,0->0,,,,,16,972,"419,854,873,108,672"
5005,5,False,False,0->0,,,,,16,776,"800,393,968,704,654"
5007,5,False,False,0->0,,,,,16,589,"483,72,218,226,134"
5008,5,False,False,0->0,,,,,16,2024,"216,737,251,350,657"
5010,5,False,False,0->0,,,,,16,1281,"749,736,430,84,273"
5011,5,False,False,0->0,,,,,16,1533,"627,754,974,52,17"
5012,5,False,False,0->0,,,,,16,354,"479,120,122,531,438"
5013,5,False,False,0->0,,,,,16,411,"32,999,17,444,177"
5014,5,False,False,0->0,,,,,16,701,"968,655,81,949,142"
5016,5,False,False,0->0,,,,,16,1023,"762,942,329,630,572"
5017,5,False,False,0->0,,,,,16,819,"944,706,934,146,402"
5019,5,False,False,0->0,,,,,16,778,"686,43,678,677,460"
5021,5,False,False,0->0,,,,,16,836,"783,485,179,906,690"
5023,5,False,False,0->0,,,,,16,1148,"632,482,636,70,267"
5024,5,False,False,0->0,,,,,16,1098,"840,885,676,284,915"
5025,5,False,False,0->0,,,,,16,398,"196,851,783,138,338"
5026,5,False,False,0->0,,,,,16,2203,"482,752,973,917,291"
5027,5,False,False,0->0,,,,,16,1469,"360,36,955,728,8"
5028,5,False,False,0->0,,,,,16,733,"376,95,368,193,656"
5033,5,False,False,0->0,,,,,16,996,"400,773,235,835,287"
5034,5,False,False,0->0,,,,,16,625,"734,669,452,999,487"
5035,5,False,False,0->0,,,,,16,1441,"777,581,320,388,629"
5037,5,False,False,0->0,,,,,16,1117,"106,977,499,759,395"
5038,5,False,False,0->0,,,,,16,608,"94,209,605,787,830"
5040,5,False,False,0->0,,,,,16,753,"548,541,787,293,553"
5041,5,False,False,0->0,,,,,16,569,"62,995,615,474,564"
5042,5,False,False,0->0,,,,,16,531,"179,969,278,26,614"
5043,5,False,False,0->0,,,,,16,1282,"544,112,126,476,169"
5044,5,False,False,0->0,,,,,16,902,"453,554,283,114,940"
5048,5,False,False,0->0,,,,,16,1343,"776,429,23,294,112"
5049,5,False,False,0->0,,,,,16,434,"117,695,56,34,844"
5052,5,False,False,0->0,,,,,16,1267,"495,831,845,148,323"
5053,5,False,False,0->0,,,,,16,721,"318,956,854,639,495"
5055,5,False,False,0->0,,,,,16,553,"372,630,637,271,183"
5056,5,False,False,0->0,,,,,16,711,"22,961,431,989,25"
5057,5,False,False,0->0,,,,,16,552,"79,907,688,755,731"
5058,5,False,False,0->0,,,,,16,917,"611,405,199,733,373"
5059,5,False,False,0->0,,,,,16,848,"166,922,598,196,961"
5060,5,False,False,0->0,,,,,16,586,"926,11,844,513,993"
5064,5,False,False,0->0,,,,,16,351,"850,832,461,741,515"
5066,5,False,False,0->0,,,,,12,1640,"55,159,718,162,590"
5067,5,False,False,0->0,,,,,16,747,"563,488,226,387,436"
5068,5,False,False,0->0,,,,,16,662,"271,218,207,39,979"
5069,5,False,False,0->0,,,,,16,1011,"750,574,740,619,824"
5070,5,False,False,0->0,,,,,16,1140,"994,719,140,675,189"
5071,5,False,False,0->0,,,,,16,1116,"468,169,463,769,160"
5072,5,False,False,0->0,,,,,16,736,"782,231,287,520,416"
5073,5,False,False,0->0,,,,,16,729,"978,854,945,302,622"
5074,5,False,False,0->0,,,,,16,1188,"503,113,455,693,410"
5075,5,False,False,0->0,,,,,16,988,"146,155,135,741,896"
5076,5,False,False,0->0,,,,,16,403,"522,92,269,860,523"
5077,5,False,False,0->0,,,,,16,931,"612,135,402,54,160"
5078,5,False,False,0->0,,,,,16,366,"524,568,813,573,832"
5079,5,False,False,0->0,,,,,16,1093,"88,383,217,203,44"
5081,5,False,False,0->0,,,,,16,1574,"140,459,860,544,280"
5084,5,False,False,0->0,,,,,16,410,"783,418,380,249,11"
5085,5,False,False,0->0,,,,,16,270,"335,924,557,672,622"
5086,5,False,False,0->0,,,,,16,967,"937,733,257,949,592"
5088,5,False,False,0->0,,,,,16,526,"907,872,314,284,169"
5089,5,False,False,0->0,,,,,16,1101,"455,710,309,699,893"
5090,5,False,False,0->0,,,,,16,1383,"255,976,942,979,279"
5091,5,False,False,0->0,,,,,16,686,"586,885,168,73,972"
5092,5,False,False,0->0,,,,,16,717,"452,708,194,588,676"
5093,5,False,False,0->0,,,,,16,1305,"863,779,38,823,229"
5094,5,False,False,0->0,,,,,16,1344,"51,988,578,587,560"
5095,5,False,False,0->0,,,,,16,467,"337,249,674,209,178"
5097,5,False,False,0->0,,,,,16,919,"5,735,528,914,551"
5098,5,False,False,0->0,,,,,16,326,"99,297,557,322,969"
5099,5,False,False,0->0,,,,,16,334,"796,501,510,420,895"
5101,5,False,False,0->0,,,,,16,1166,"174,347,673,577,568"
5102,5,False,False,0->0,,,,,16,1474,"290,358,305,216,106"
5103,5,False,False,0->0,,,,,16,1256,"467,194,980,642,159"
5105,5,False,False,0->0,,,,,16,1079,"604,376,169,36,992"
5106,5,False,False,0->0,,,,,16,1268,"957,230,139,746,831"
5107,5,False,False,0->0,,,,,16,890,"979,425,166,207,312"
5108,5,False,False,0->0,,,,,16,1144,"31,485,112,99,301"
5109,5,False,False,0->0,,,,,16,983,"338,253,221,508,397"
5110,5,False,False,0->0,,,,,16,1425,"21,270,986,871,12"
5114,5,False,False,0->0,,,,,16,1072,"119,692,226,917,773"
5115,5,False,False,0->0,,,,,16,548,"429,211,711,156,513"
5117,5,False,False,0->0,,,,,16,741,"504,609,983,660,267"
5121,5,False,False,0->0,,,,,16,545,"358,770,87,16,943"
5123,5,False,False,0->0,,,,,16,1269,"726,302,669,499,133"
5124,5,False,False,0->0,,,,,16,576,"854,875,183,718,989"
5126,5,False,False,0->0,,,,,16,436,"995,914,251,133,15"
5127,5,False,False,0->0,,,,,16,1009,"188,780,310,43,879"
5128,5,False,False,0->0,,,,,16,774,"161,982,264,927,554"
5129,5,False,False,0->0,,,,,16,981,"363,101,930,277,968"
5131,5,False,False,0->0,,,,,16,523,"436,179,455,688,595"
5132,5,False,False,0->0,,,,,16,931,"668,603,731,467,183"
5133,5,False,False,0->0,,,,,16,1075,"541,332,534,942,948"
5134,5,False,False,0->0,,,,,16,1790,"577,800,17,875,880"
5135,5,False,False,0->0,,,,,16,670,"39,403,930,713,714"
5137,5,False,False,0->0,,,,,16,520,"709,903,886,563,298"
5138,5,False,False,0->0,,,,,16,311,"555,48,192,931,323"
5139,5,False,False,0->0,,,,,16,482,"187,148,29,719,74"
5140,5,False,False,0->0,,,,,16,1787,"836,800,764,33,208"
5142,5,False,False,0->0,,,,,16,695,"623,787,365,609,861"
5143,5,False,False,0->0,,,,,16,1556,"964,472,605,863,437"
5144,5,False,False,0->0,,,,,16,910,"532,610,87,542,340"
5145,5,False,False,0->0,,,,,16,1022,"870,745,196,204,845"
5146,5,False,False,0->0,,,,,16,645,"475,834,601,592,444"
5147,5,False,False,0->0,,,,,16,942,"592,395,1000,984,638"
5148,5,False,False,0->0,,,,,16,605,"461,678,44,727,421"
5149,5,False,False,0->0,,,,,16,743,"332,920,467,49,82"
5150,5,False,False,0->0,,,,,16,545,"774,975,314,147,323"
5151,5,False,False,0->0,,,,,16,601,"489,694,951,629,582"
5153,5,False,False,0->0,,,,,16,840,"667,779,327,280,726"
5154,5,False,False,0->0,,,,,16,520,"739,315,195,451,927"
5155,5,False,False,0->0,,,,,16,730,"557,407,476,184,163"
5157,5,False,False,0->0,,,,,16,648,"849,338,630,176,980"
5158,5,False,False,0->0,,,,,16,1209,"388,921,355,112,756"
5160,5,False,False,0->0,,,,,16,572,"963,176,849,537,447"
5161,5,False,False,0->0,,,,,16,1124,"855,802,623,534,513"
5162,5,False,False,0->0,,,,,16,1028,"338,105,204,787,785"
5163,5,False,False,0->0,,,,,16,844,"893,424,958,867,548"
5165,5,False,False,0->0,,,,,16,272,"497,617,549,196,65"
5168,5,False,False,0->0,,,,,16,661,"650,465,344,320,947"
5170,5,False,False,0->0,,,,,16,1564,"863,896,82,942,758"
5171,5,False,False,0->0,,,,,16,475,"360,254,517,418,697"
5172,5,False,False,0->0,,,,,16,682,"859,519,80,426,679"
5174,5,False,False,0->0,,,,,16,896,"892,646,956,732,988"
5175,5,False,False,0->0,,,,,16,629,"969,718,769,948,546"
5176,5,False,False,0->0,,,,,16,1055,"285,423,36,12,857"
5179,5,False,False,0->0,,,,,16,819,"109,550,141,460,433"
5181,5,False,False,0->0,,,,,16,999,"51,106,114,702,416"
5182,5,False,False,0->0,,,,,16,491,"962,205,707,274,804"
5185,5,False,False,0->0,,,,,16,500,"694,134,580,655,338"
5186,5,False,False,0->0,,,,,16,256,"373,159,613,543,943"
5188,5,False,False,0->0,,,,,16,521,"847,167,921,411,990"
5189,5,False,False,0->0,,,,,16,811,"612,521,365,360,81"
5190,5,False,False,0->0,,,,,16,975,"90,642,423,3,731"
5191,5,False,False,0->0,,,,,16,375,"401,369,48,46,104"
5192,5,False,False,0->0,,,,,16,1947,"868,109,162,172,871"
5193,5,False,False,0->0,,,,,16,1415,"433,623,157,238,504"
5194,5,False,False,0->0,,,,,16,535,"486,856,496,741,760"
5195,5,False,False,0->0,,,,,16,437,"556,506,950,522,550"
5196,5,False,False,0->0,,,,,16,565,"972,16,238,492,642"
5197,5,False,False,0->0,,,,,16,622,"826,263,981,537,914"
5198,5,False,False,0->0,,,,,16,961,"541,931,160,957,605"
5199,5,False,False,0->0,,,,,16,1437,"876,274,271,88,849"
5203,5,False,False,0->0,,,,,16,937,"639,403,563,45,876"
5204,5,False,False,0->0,,,,,16,1137,"575,224,74,265,419"
5205,5,False,False,0->0,,,,,16,909,"414,210,770,614,592"
5206,5,False,False,0->0,,,,,16,369,"636,461,407,851,963"
5207,5,False,False,0->0,,,,,16,739,"520,883,575,23,402"
5209,5,False,False,0->0,,,,,16,783,"979,850,756,374,489"
5211,5,False,False,0->0,,,,,16,825,"104,695,592,233,51"
5212,5,False,False,0->0,,,,,16,609,"685,517,716,553,531"
5213,5,False,False,0->0,,,,,16,1167,"421,165,43,312,612"
5215,5,False,False,0->0,,,,,16,905,"998,473,124,503,583"
5216,5,False,False,0->0,,,,,16,1654,"369,797,623,495,776"
5217,5,False,False,0->0,,,,,16,1203,"609,633,544,956,573"
5218,5,False,False,0->0,,,,,16,879,"838,14,187,649,163"
5219,5,False,False,0->0,,,,,16,1337,"186,804,160,677,657"
5220,5,False,False,0->0,,,,,16,605,"159,92,940,937,249"
5221,5,False,False,0->0,,,,,16,1263,"632,857,843,55,521"
5223,5,False,False,0->0,,,,,16,174,"564,40,806,483,131"
5224,5,False,False,0->0,,,,,16,503,"888,792,861,811,613"
5225,5,False,False,0->0,,,,,16,677,"126,969,33,774,887"
5226,5,False,False,0->0,,,,,16,1169,"200,48,566,262,917"
5229,5,False,False,0->0,,,,,16,749,"2,702,955,154,150"
5230,5,False,False,0->0,,,,,16,1342,"409,272,604,852,512"
5231,5,False,False,0->0,,,,,16,650,"950,798,784,748,588"
5232,5,False,False,0->0,,,,,16,413,"459,248,156,781,331"
5234,5,False,False,0->0,,,,,16,697,"927,467,11,235,957"
5235,5,False,False,0->0,,,,,16,757,"574,284,870,605,557"
5237,5,False,False,0->0,,,,,16,1326,"709,987,782,929,858"
5238,5,False,False,0->0,,,,,16,1333,"810,843,366,86,870"
5240,5,False,False,0->0,,,,,16,552,"528,249,177,883,99"
5241,5,False,False,0->0,,,,,16,1060,"116,375,226,209,623"
5242,5,False,False,0->0,,,,,16,573,"707,426,460,778,31"
5244,5,False,False,0->0,,,,,16,1272,"84,223,574,160,580"
5246,5,False,False,0->0,,,,,16,1206,"980,976,861,633,584"
5247,5,False,False,0->0,,,,,16,1175,"291,863,970,730,283"
5249,5,False,False,0->0,,,,,16,726,"984,966,582,673,278"
5250,5,False,False,0->0,,,,,16,567,"744,62,443,477,270"
5251,5,False,False,0->0,,,,,16,217,"492,692,975,617,457"
5252,5,False,False,0->0,,,,,16,479,"25,600,758,429,158"
5254,5,False,False,0->0,,,,,16,1097,"98,615,39,154,973"
5255,5,False,False,0->0,,,,,16,838,"963,154,221,828,24"
5256,5,False,False,0->0,,,,,16,804,"837,441,12,225,87"
5257,5,False,False,0->0,,,,,16,673,"308,783,880,506,43"
5260,5,False,False,0->0,,,,,16,1003,"54,366,523,794,949"
5261,5,False,False,0->0,,,,,16,892,"198,438,980,539,732"
5262,5,False,False,0->0,,,,,16,1430,"847,669,917,374,773"
5263,5,False,False,0->0,,,,,16,476,"602,409,199,742,128"
5264,5,False,False,0->0,,,,,16,702,"130,611,521,853,824"
5266,5,False,False,0->0,,,,,16,1195,"837,299,876,185,61"
5267,5,False,False,0->0,,,,,16,1341,"873,81,669,728,396"
5268,5,False,False,0->0,,,,,16,768,"121,648,31,111,272"
5269,5,False,False,0->0,,,,,16,713,"755,67,691,650,160"
5271,5,False,False,0->0,,,,,16,577,"183,515,475,330,582"
5272,5,False,False,0->0,,,,,16,1129,"625,456,605,508,284"
5273,5,False,False,0->0,,,,,16,738,"538,984,505,24,683"
