event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
8.0,1,2,59,13.074559081997704,-48.77812936974266,99.2,50.5,-1.3089108910891092,9.583855706293344,0.01
8.0,1,3,143,22.273372050745937,-85.65130995781121,174.0,88.5,-1.3163841807909604,9.583855706293344,0.01
8.0,1,4,218,30.062318916025585,-118.75397669716652,240.8,122.5,-1.322857142857143,9.583855706293344,0.01
8.0,1,5,608,62.79234308384021,-292.3322111058604,589.1831845156943,299.0,-1.3592133519028737,9.583855706293344,0.01
8.0,1,6,767,72.42335984449547,-363.8624148614895,729.6384051323876,371.0,-1.3743235255464799,9.583855706293344,0.01
8.0,1,7,927,79.97740406383929,-435.72079918132135,872.0310700495079,443.0,-1.389265049122917,9.583855706293344,0.01
8.0,1,8,1084,85.19422508610526,-506.8904654972098,1011.2385129003852,514.0,-1.4042803595222653,9.583855706293344,0.01
8.0,-1,1,21,8.725590957850862,-32.08467800113118,65.5,33.25,-1.305263157894737,9.583855706293344,0.01
8.0,-1,2,59,13.36409773897836,-48.69959847496726,99.2,50.5,-1.302970297029703,9.583855706293344,0.01
8.0,-1,3,143,24.01070568593173,-85.18060819496164,174.0,88.5,-1.296045197740113,9.583855706293344,0.01
8.0,-1,4,218,34.019363457272846,-117.6814892409251,240.8,122.5,-1.289387755102041,9.583855706293344,0.01
8.0,-1,5,608,93.3444419404488,-284.0560070810441,588.8396081859648,299.0,-1.2533002451264355,9.583855706293344,0.01
8.0,-1,6,767,121.13597542035012,-350.66661583184725,730.9756962225962,371.0,-1.238185299781953,9.583855706293344,0.01
8.0,-1,7,927,150.90643142036248,-416.5048006397663,872.4368891080185,443.00000000000006,-1.2231918123016814,9.583855706293344,0.01
8.0,-1,8,1084,182.29204921572833,-480.5888146770901,1012.1942840825517,514.0,-1.208252562122014,9.583855706293344,0.01
9.0,1,1,26,27.74919413361243,18.317879924682572,85.5,33.24999999999999,0.5834586466165416,0.5053200284947568,0.01
9.0,1,2,74,43.40144593903424,25.817910264021936,130.0,50.50000000000001,0.5366336633663366,0.5053200284947568,0.01
9.0,1,3,183,81.49441404384,34.50957084130682,231.2,88.5,0.4005649717514125,0.5053200284947568,0.01
9.0,1,4,285,118.3570248246572,31.58899610078609,326.40000000000003,122.5,0.2608163265306122,0.5053200284947568,0.01
