trial,event,mode,direct_delta_s,direct_delta_w,found,delta_s,delta_w,accepted_hits,coverage_all8,coverage_7double
1,5,full,0.7182294901619615,0.8341700416872598,False,,,0,False,False
1,6,pixel_only,0.051748793439293055,0.6887890978247417,True,0.05174879343980716,0.6887890978352873,16,True,True
1,6,rphi_only,0.05175015273870761,0.6889522680104208,True,0.05175015273897632,0.6889522680104017,16,True,True
1,6,z_only,0.6743278590336879,0.8150185796376724,False,0.2955793999458823,0.9499804374761676,8,False,False
1,6,full,0.6752632285645349,0.8143817900048945,False,0.30400645962324424,0.9494470727916472,8,False,False
1,7,pixel_only,0.05161407287966216,0.681303434622067,True,0.05161407287911056,0.6813034346181039,16,True,True
1,7,rphi_only,0.05161126498898385,0.6793940949152926,True,0.05161126498701277,0.6793940948952958,16,True,True
1,7,z_only,0.6300920699600098,0.7500316609136566,False,,,0,False,False
1,7,full,0.6327079936511737,0.7460872215329919,False,,,0,False,False
1,8,pixel_only,0.051765788529092006,0.674148695683823,True,0.05176578852882123,0.6741486956838185,16,True,True
1,8,rphi_only,0.05176314535499963,0.6762902777909079,True,0.05176314535554868,0.6762902777909079,16,True,True
1,8,z_only,0.5348995545224225,0.7421896378316989,False,0.07966457860406034,1.0732964040082253,6,False,False
1,8,full,0.5329340200158377,0.7455441031903861,False,0.08442975413861131,1.0759632485675794,6,False,False
1,9,pixel_only,0.05153797459109027,0.7251921262586986,True,0.051537974590718856,0.7251921262562167,16,True,True
1,9,rphi_only,0.05154055448376946,0.7177791953855421,True,0.051540554482788756,0.7177791953793036,16,True,True
1,9,z_only,0.6779910306304546,0.8825390687758135,False,0.33452007525738264,1.011898118417111,8,False,False
1,9,full,0.6785163005891822,0.8760517783888231,False,0.31711312621787,1.012007189057376,8,False,False
1,10,pixel_only,0.05172282739129061,0.7552221742710121,True,0.051722827391233434,0.7552221742710277,16,True,True
1,10,rphi_only,0.05172217242040485,0.750476750813017,True,0.051722172419797575,0.7504767507936685,16,True,True
1,10,z_only,0.5254261346031809,0.7552769117719283,False,,,0,False,False
1,10,full,0.5254565276346483,0.7505105992783354,False,,,0,False,False
1,11,pixel_only,0.05173958913355114,0.8122543034251503,True,0.05173958913313573,0.8122543034251412,16,True,True
1,11,rphi_only,0.05173913596210031,0.8134978123194017,True,0.05173913596189205,0.8134978123194048,16,True,True
1,11,z_only,0.7202652181008775,0.9204228501060886,False,,,0,False,False
1,11,full,0.7273152227694539,0.9159662341562868,False,0.3964242753870598,0.8530083609676162,8,False,False
1,12,pixel_only,0.05176603568572386,0.7851509783974986,True,0.051766035685507604,0.785150978392675,16,True,True
1,12,rphi_only,0.05176560763312932,0.7744183381678447,True,0.05176560763344989,0.7744183381742857,16,True,True
1,12,z_only,0.7086071740040114,0.9358335542190084,False,0.29837877093227094,1.4110393605741405,7,False,False
1,12,full,0.7096323430756227,0.9260626070260874,False,0.2746638890462873,1.4044407547732973,7,False,False
1,13,pixel_only,0.05176559446735749,0.7929946613213913,True,0.051765594467093445,0.792994661321387,16,True,True
1,13,rphi_only,0.05176676073072121,0.7957193674962603,True,0.051766760730775026,0.795719367496252,16,True,True
1,13,z_only,0.7571170817614367,1.008859487360907,False,,,0,False,False
1,13,full,0.7569141870805401,1.0111552470219847,False,,,0,False,False
1,14,pixel_only,0.05173973081116609,0.628724180625421,True,0.051739730811837296,0.6287241806427255,16,True,True
1,14,rphi_only,0.0517383425669468,0.6329096472909517,True,0.051738342566987394,0.6329096472909735,16,True,True
1,14,z_only,0.5127187338364447,0.6309347536812172,False,0.16724638141276166,0.6266584233218463,8,False,False
1,14,full,0.512916835323031,0.6349454728738421,False,0.17024642079973773,0.6286895353952633,8,False,False
1,15,pixel_only,0.051776067747210656,0.6461309364136752,True,0.05177606774775461,0.6461309364136757,16,True,True
1,15,rphi_only,0.05177646417662617,0.652483064544958,True,0.05177646417762811,0.6524830645435468,16,True,True
1,15,z_only,0.5943778283043417,0.6497851756212217,False,,,0,False,False
1,15,full,0.5928279551422064,0.6575020538362795,False,,,0,False,False
2,0,pixel_only,0.05177131597792917,1.6368286862176065,True,0.05177131597738019,1.6368286862176065,16,True,True
2,0,rphi_only,0.051771277657148805,1.6356005524573949,True,0.05177127765659982,1.6356005524573949,16,True,True
2,0,z_only,0.8354376406563174,1.714533653467667,False,,,0,False,False
2,0,full,0.828307491123362,1.7168192552252262,False,,,0,False,False
2,1,pixel_only,0.05107552169102353,0.6186596367175344,True,0.05107552169129842,0.6186596367175348,16,True,True
2,1,rphi_only,0.051092318280887075,0.6219449114240576,True,0.05109231828147575,0.6219449114225393,16,True,True
2,1,z_only,0.6061189873685134,0.7468356565564175,False,0.19650033135658937,0.9549713346856273,10,False,False
2,1,full,0.6048981166621252,0.7505462005245284,False,0.2046414195811827,0.9568857730545954,10,False,False
2,2,pixel_only,0.05175615583230785,0.6784951316863743,True,0.051756155832299144,0.678495131686356,16,True,True
2,2,rphi_only,0.051756968913570005,0.6733951273982398,True,0.05175696891398804,0.6733951273928639,16,True,True
2,2,z_only,0.6462729074550371,0.8409989155150704,False,0.33653767311750277,1.0155425217716127,8,False,False
2,2,full,0.6527165401894055,0.8318739679429515,False,0.3291698102633583,1.0137424728371152,8,False,False
2,3,pixel_only,0.0511242567672788,0.6017030450073345,True,0.05112425676700084,0.6017030450073345,16,True,True
2,3,rphi_only,0.05112762848654203,0.6037982078195343,True,0.05112762848701596,0.6037982078195343,16,True,True
2,3,z_only,0.5441875678441505,0.6058703090142309,False,0.23582354913719483,0.6718727142056331,11,False,False
2,3,full,0.5454079638955781,0.6068565857682493,False,0.24469871596059165,0.6715439939835626,11,False,False
2,4,pixel_only,0.0517774801522213,1.6336562455597636,True,0.05177748015169912,1.6336562455642183,16,True,True
2,4,rphi_only,0.05177742391575934,1.631188423672047,True,0.051777423915102615,1.6311884236675869,16,True,True
2,4,z_only,0.6035141152897872,1.63365926380048,False,0.22149198583435492,1.4760920875256582,14,True,False
2,4,full,0.603518883480115,1.631189559230641,False,0.22220975361593986,1.4728706101827398,14,True,False
2,5,pixel_only,0.05176988682075039,0.7806915179459026,True,0.05176988682035931,0.780691517936578,16,True,True
2,5,rphi_only,0.051769941167623686,0.7751330356984475,True,0.051769941167816316,0.7751330356890633,16,True,True
2,5,z_only,0.5809764517580168,0.7809040335730416,False,,,0,False,False
2,5,full,0.5810577187525962,0.7752863460795877,False,,,0,False,False
2,6,pixel_only,0.051748793439293055,0.6887890978247417,True,0.05174879343980716,0.6887890978352873,16,True,True
2,6,rphi_only,0.051749277285893874,0.6905618517077549,True,0.05174927728645859,0.690561851713014,16,True,True
2,6,z_only,0.6007013931619531,0.9150267028266761,False,0.28384712118969085,1.1425172828242882,10,False,False
2,6,full,0.5939473975119562,0.9207542879650513,False,0.27090649395008426,1.147424432644765,10,False,False
2,7,pixel_only,0.05161407287966216,0.681303434622067,True,0.05161407287911056,0.6813034346181039,16,True,True
2,7,rphi_only,0.051614738313469015,0.6897865781516543,True,0.05161473831354786,0.6897865781477093,16,True,True
2,7,z_only,0.6774600826610768,0.7873790206529291,False,0.2776343828450258,0.6956829974031747,7,False,False
2,7,full,0.6872755554600664,0.7862580796965781,False,0.2870601993905972,0.7050273035824163,7,False,False
2,8,pixel_only,0.051765788529092006,0.674148695683823,True,0.05176578852882123,0.6741486956838185,16,True,True
2,8,rphi_only,0.0517672061033836,0.6756062639263233,True,0.051767206103932595,0.6756062639263233,16,True,True
2,8,z_only,0.46326147505872606,0.6744011230671325,False,0.3542559459963404,0.6127909009818923,9,False,False
2,8,full,0.4633327924648052,0.675809148370955,False,0.3408223234399862,0.6100835427184018,9,False,False
2,9,pixel_only,0.05153797459109027,0.7251921262586986,True,0.051537974590718856,0.7251921262562167,16,True,True
2,9,rphi_only,0.05153229359870471,0.7262058371813036,True,0.05153229359796061,0.7262058371763469,16,True,True
2,9,z_only,0.7243410465680138,0.8573008074677574,False,,,0,False,False
2,9,full,0.7255563434268281,0.8571314755088572,False,0.3918915103860819,0.615495952974809,8,False,False
2,10,pixel_only,0.05172282739129061,0.7552221742710121,True,0.051722827391233434,0.7552221742710277,16,True,True
2,10,rphi_only,0.05172394867254357,0.7633926646267479,True,0.0517239486727995,0.7633926646362972,16,True,True
2,10,z_only,0.5918534156990959,0.7976703394468752,False,,,0,False,False
2,10,full,0.5945375004771644,0.8034317067920996,False,,,0,False,False
2,11,pixel_only,0.05173958913355114,0.8122543034251503,True,0.05173958913313573,0.8122543034251412,16,True,True
2,11,rphi_only,0.051741458639838624,0.8126367874493218,True,0.05174145863969164,0.81263678744037,16,True,True
2,11,z_only,0.8073938992474442,1.2020220092045262,False,,,0,False,False
2,11,full,0.8070136217112694,1.2025355049910122,False,,,0,False,False
2,12,pixel_only,0.05176603568572386,0.7851509783974986,True,0.051766035685507604,0.785150978392675,16,True,True
2,12,rphi_only,0.051765393629576745,0.7833494567431509,True,0.051765393628951495,0.7833494567416633,16,True,True
2,12,z_only,0.6967933571468079,0.7859689148961719,False,0.2729107937702448,1.1910289402244707,5,False,False
2,12,full,0.6974037875683264,0.7836259989983629,False,0.2559075946003815,1.188284949309445,5,False,False
2,13,pixel_only,0.05176559446735749,0.7929946613213913,True,0.051765594467093445,0.792994661321387,16,True,True
2,13,rphi_only,0.051761666111180264,0.7928720507346861,True,0.05176166611140837,0.7928720507346698,16,True,True
2,13,z_only,0.6739340858351387,0.7978753502076184,False,,,0,False,False
2,13,full,0.6713877180714094,0.7998973287197871,False,,,0,False,False
2,14,pixel_only,0.05173973081116609,0.628724180625421,True,0.051739730811837296,0.6287241806427255,16,True,True
2,14,rphi_only,0.051742965724491254,0.6343635936684543,True,0.051742965724548305,0.6343635936684111,16,True,True
2,14,z_only,0.6282893235820096,0.740900629637858,False,0.2571822616344423,0.9992273059030372,9,False,False
2,14,full,0.634029143925303,0.7408180121882668,False,0.26342533565678655,0.9994283742609417,9,False,False
2,15,pixel_only,0.051776067747210656,0.6461309364136752,True,0.05177606774775461,0.6461309364136757,16,True,True
2,15,rphi_only,0.05177471266677504,0.641739752865744,True,0.05177471266745899,0.6417397528672112,16,True,True
2,15,z_only,0.5973609147630081,0.9323010459923143,False,0.2552125716861312,0.7446240170650492,9,False,False
2,15,full,0.597249943925698,0.9293340063443379,False,0.2650952020378115,0.7329313866297348,9,False,False
3,0,pixel_only,0.05177131597792917,1.6368286862176065,True,0.05177131597738019,1.6368286862176065,16,True,True
3,0,rphi_only,0.051771210372174206,1.6311632597537464,True,0.051771210371625215,1.6311632597537464,16,True,True
3,0,z_only,0.5186347971127341,1.7914642483782388,False,0.25683536166440246,1.1801253875729563,12,False,False
3,0,full,0.5115848734325901,1.7883213441900296,False,0.25642478200273905,1.1714326921494582,12,False,False
3,1,pixel_only,0.05107552169102353,0.6186596367175344,True,0.05107552169129842,0.6186596367175348,16,True,True
3,1,rphi_only,0.05106779432957562,0.6207114275449802,True,0.051067794329832314,0.6207114275434957,16,True,True
3,1,z_only,0.5011992340091658,0.6187967188459736,False,0.21967360152606716,0.6433005552783594,10,False,False
3,1,full,0.5001619379142653,0.621683413037622,False,0.2243289747010267,0.6448482072850971,10,False,False
3,2,pixel_only,0.05175615583230785,0.6784951316863743,True,0.051756155832299144,0.678495131686356,16,True,True
3,2,rphi_only,0.05175607907789987,0.6795026767929714,True,0.05175607907807863,0.6795026767768789,16,True,True
3,2,z_only,0.6767710289496627,0.7591121168036028,False,0.333382652987129,1.0360118742798252,8,False,False
3,2,full,0.6783301332493041,0.7586211899890614,False,0.34381412109690124,1.0362800072694036,8,False,False
3,3,pixel_only,0.0511242567672788,0.6017030450073345,True,0.05112425676700084,0.6017030450073345,16,True,True
3,3,rphi_only,0.05113289467805282,0.605416337823234,True,0.05113289467754151,0.6054163378232303,16,True,True
3,3,z_only,0.6009938945911998,0.9761337628707742,False,0.2373476607134298,1.1947047279951482,11,False,False
3,3,full,0.6039389481424771,0.9766124987420639,False,0.24902052793609095,1.1951374431331292,11,False,False
3,4,pixel_only,0.0517774801522213,1.6336562455597636,True,0.05177748015169912,1.6336562455642183,16,True,True
3,4,rphi_only,0.051777440705797186,1.632785481475086,True,0.051777440705485483,1.632785481466174,16,True,True
3,4,z_only,0.8104140945354505,1.683378973809281,False,0.32652604857708034,1.3413765849893076,10,False,False
3,4,full,0.8097067360624374,1.6828741582475328,False,0.330652515717636,1.322550747365867,10,False,False
3,5,pixel_only,0.05176988682075039,0.7806915179459026,True,0.05176988682035931,0.780691517936578,16,True,True
3,5,rphi_only,0.05176983083347299,0.7680970406525595,True,0.051769830833200886,0.7680970406525482,16,True,True
3,5,z_only,0.6531526912297566,0.8213474491237329,False,,,0,False,False
3,5,full,0.6519420535622658,0.8103603496991596,False,,,0,False,False
3,6,pixel_only,0.051748793439293055,0.6887890978247417,True,0.05174879343980716,0.6887890978352873,16,True,True
3,6,rphi_only,0.051748846256091545,0.6867910109554591,True,0.051748846256365694,0.6867910109554592,16,True,True
3,6,z_only,0.6843149193732,0.9098310507608698,False,0.3304974665245522,1.323646415500138,8,False,False
3,6,full,0.684250109485448,0.9083676013039429,False,0.32761277043957493,1.3223687992369,8,False,False
3,7,pixel_only,0.05161407287966216,0.681303434622067,True,0.05161407287911056,0.6813034346181039,16,True,True
3,7,rphi_only,0.051617574990280406,0.6761522290198093,True,0.05161757498914975,0.6761522290077345,16,True,True
3,7,z_only,0.678749371566629,1.045046345110698,False,,,0,False,False
3,7,full,0.6728423108532924,1.0455211357053806,False,,,0,False,False
3,8,pixel_only,0.051765788529092006,0.674148695683823,True,0.05176578852882123,0.6741486956838185,16,True,True
3,8,rphi_only,0.05176328051277556,0.6770963374481312,True,0.05176328051414526,0.6770963374481148,16,True,True
3,8,z_only,0.5780497703696011,0.708021098353878,False,0.184642618325322,0.9599327290660423,7,False,False
3,8,full,0.5829328319057091,0.7068286267367667,False,0.2956942699998053,0.8370248369899533,9,False,False
3,9,pixel_only,0.05153797459109027,0.7251921262586986,True,0.051537974590718856,0.7251921262562167,16,True,True
3,9,rphi_only,0.051542221436328,0.7306791562736141,True,0.05154222143558688,0.7306791562686876,16,True,True
3,9,z_only,0.6880104356632466,0.7743868855155001,False,0.35977495040699214,0.9071189768696244,9,False,False
3,9,full,0.6939346250522694,0.7742590553510852,False,0.3690111189203059,0.9058834365063075,9,False,False
3,10,pixel_only,0.05172282739129061,0.7552221742710121,True,0.051722827391233434,0.7552221742710277,16,True,True
3,10,rphi_only,0.051719205905328115,0.7601132965118755,True,0.051719205905261016,0.7601132965118447,16,True,True
3,10,z_only,0.568323610884509,0.7552838283482789,False,,,0,False,False
3,10,full,0.5684039239772849,0.7601142485835215,False,,,0,False,False
3,11,pixel_only,0.05173958913355114,0.8122543034251503,True,0.05173958913313573,0.8122543034251412,16,True,True
3,11,rphi_only,0.05174157866419727,0.8114413841973998,True,0.05174157866396657,0.8114413841973935,16,True,True
3,11,z_only,0.6606467734486977,0.8629196634575466,False,0.2992038540104606,0.8970618676977992,9,False,False
3,11,full,0.6616428237910517,0.8613900448872854,False,0.29945980209564826,0.895918943425677,9,False,False
3,12,pixel_only,0.05176603568572386,0.7851509783974986,True,0.051766035685507604,0.785150978392675,16,True,True
3,12,rphi_only,0.05176610424080319,0.7883394269042935,True,0.051766104241525876,0.788339426921112,16,True,True
3,12,z_only,0.62258518538028,0.7911498456389591,False,0.13440447054801705,0.8082773522924395,5,False,False
3,12,full,0.6251361603989308,0.7923080475913036,False,0.14031987218413736,0.8207228970639641,5,False,False
3,13,pixel_only,0.05176559446735749,0.7929946613213913,True,0.051765594467093445,0.792994661321387,16,True,True
3,13,rphi_only,0.05176651215836303,0.7924344024432236,True,0.051766512158395,0.7924344024432277,16,True,True
3,13,z_only,0.6330816064141883,0.8762973035372488,False,0.24603311046454798,1.0298805908741733,9,False,False
3,13,full,0.639074024577217,0.8714275181450779,False,0.2525447880034672,1.0242253145040863,9,False,False
3,14,pixel_only,0.05173973081116609,0.628724180625421,True,0.051739730811837296,0.6287241806427255,16,True,True
3,14,rphi_only,0.05173910708904855,0.6231014997491438,True,0.05173910708971491,0.623101499778282,16,True,True
3,14,z_only,0.5799850312047579,0.7035282758136788,False,0.19234713579535306,0.9076099010236814,9,False,False
3,14,full,0.5809668647984196,0.6976912013050866,False,0.18277265219645836,0.9050461665573251,9,False,False
3,15,pixel_only,0.051776067747210656,0.6461309364136752,True,0.05177606774775461,0.6461309364136757,16,True,True
3,15,rphi_only,0.051775808961918676,0.644128652885983,True,0.05177580896289019,0.6441286528930102,16,True,True
3,15,z_only,0.646120374595093,0.9182300643121691,False,,,0,False,False
3,15,full,0.6440041226379422,0.9183099044114167,False,0.3586679120378522,0.588542911414068,9,False,False
4,0,pixel_only,0.05177131597792917,1.6368286862176065,True,0.05177131597738019,1.6368286862176065,16,True,True
4,0,rphi_only,0.051771292813555775,1.6399870393415874,True,0.05177129281218337,1.6399870393415874,16,True,True
4,0,z_only,0.5273088413638445,1.6430945839846909,False,0.19106810770109817,1.4237020784181245,13,False,False
4,0,full,0.5275879296747775,1.6461511728297016,False,0.1908076369192504,1.4246225157824013,13,False,False
4,1,pixel_only,0.05107552169102353,0.6186596367175344,True,0.05107552169129842,0.6186596367175348,16,True,True
4,1,rphi_only,0.05105815313461744,0.6171198396416047,True,0.05105815313575199,0.6171198396474289,16,True,True
4,1,z_only,0.6184093101995191,0.8730475177814692,False,0.20834283532255768,0.44326060756131846,9,False,False
4,1,full,0.61700373733715,0.872951282825681,False,0.14106237610757522,0.43544814749017885,8,False,False
4,2,pixel_only,0.05175615583230785,0.6784951316863743,True,0.051756155832299144,0.678495131686356,16,True,True
4,2,rphi_only,0.05175638307729929,0.6740399307389134,True,0.05175638307793981,0.6740399307442843,16,True,True
4,2,z_only,0.5949962047356604,0.8665149554716126,False,0.2875869538318746,1.0772855376856985,10,False,False
4,2,full,0.6005565184375189,0.8591706687790466,False,0.29275922382341263,1.0710864220883805,10,False,False
4,3,pixel_only,0.0511242567672788,0.6017030450073345,True,0.05112425676700084,0.6017030450073345,16,True,True
4,3,rphi_only,0.051106362490770774,0.6005015202136953,True,0.051106362490705146,0.6005015202136932,16,True,True
4,3,z_only,0.6009901898563148,0.8406038679740344,False,0.23816857736255698,1.0277174307655854,11,False,False
4,3,full,0.5997775299028854,0.8406097589510085,False,0.23443354902181188,1.0277205738229376,11,False,False
4,4,pixel_only,0.0517774801522213,1.6336562455597636,True,0.05177748015169912,1.6336562455642183,16,True,True
4,4,rphi_only,0.051777596400160136,1.6397940890406613,True,0.05177759639923464,1.6397940890362241,16,True,True
4,4,z_only,0.3656704266596005,1.6640223927339226,False,,,0,False,False
4,4,full,0.36581552021236363,1.6700166472664277,False,,,0,False,False
4,5,pixel_only,0.05176988682075039,0.7806915179459026,True,0.05176988682035931,0.780691517936578,16,True,True
4,5,rphi_only,0.05176938823644989,0.7763131592088587,True,0.05176938823619627,0.776313159199481,16,True,True
4,5,z_only,0.7762854113041925,0.9343767364045122,False,,,0,False,False
4,5,full,0.7746592631450396,0.9320749733688319,False,,,0,False,False
4,6,pixel_only,0.051748793439293055,0.6887890978247417,True,0.05174879343980716,0.6887890978352873,16,True,True
4,6,rphi_only,0.05174867744311705,0.6914442351920985,True,0.051748677443708556,0.6914442351920983,16,True,True
4,6,z_only,0.688666251946718,1.0226021152314795,False,0.34424274412244676,1.492806936305165,8,False,False
4,6,full,0.6909098648624985,1.022880620754117,False,0.35106573714022576,1.4928014975581767,8,False,False
4,7,pixel_only,0.05161407287966216,0.681303434622067,True,0.05161407287911056,0.6813034346181039,16,True,True
4,7,rphi_only,0.051598009499423926,0.6750647145738542,True,0.05159800949759556,0.6750647145564601,16,True,True
4,7,z_only,0.6809841419678444,1.0025939287599428,False,0.32257418516866354,1.1136018743570126,9,False,False
4,7,full,0.6748453772439713,1.0025243716528534,False,0.3271159047413409,1.1109040301172772,9,False,False
4,8,pixel_only,0.051765788529092006,0.674148695683823,True,0.05176578852882123,0.6741486956838185,16,True,True
4,8,rphi_only,0.05176555752834437,0.6709362176532652,True,0.05176555752834437,0.6709362176532652,16,True,True
4,8,z_only,0.6138735499151526,0.8163146209805731,False,0.24756407156216945,1.0758739580643322,9,False,False
4,8,full,0.6136218774302415,0.8138536019479964,False,0.2543930148075557,1.07434243913871,9,False,False
4,9,pixel_only,0.05153797459109027,0.7251921262586986,True,0.051537974590718856,0.7251921262562167,16,True,True
4,9,rphi_only,0.05154054619441381,0.7322165900570345,True,0.051540546193692735,0.7322165900533767,16,True,True
4,9,z_only,0.7125632626639797,1.251240420707931,False,0.3979878526207179,1.6364261474403212,9,False,False
4,9,full,0.7171971866411766,1.2526827494258612,False,0.4131878740864918,1.4395902829970435,8,False,False
4,10,pixel_only,0.05172282739129061,0.7552221742710121,True,0.051722827391233434,0.7552221742710277,16,True,True
4,10,rphi_only,0.051723014158748554,0.7577986658195561,True,0.05172301415844782,0.7577986658243344,16,True,True
4,10,z_only,0.3222775326524514,0.7566147378170043,False,0.22566720935335724,0.756081770268141,14,True,False
4,10,full,0.32281801812698374,0.7589569535577037,False,0.22543533938960728,0.7597053922669667,14,True,False
4,11,pixel_only,0.05173958913355114,0.8122543034251503,True,0.05173958913313573,0.8122543034251412,16,True,True
4,11,rphi_only,0.05173675921182736,0.8104691511098474,True,0.05173675921154373,0.8104691511008715,16,True,True
4,11,z_only,0.7743847242183173,0.9589124858542363,False,0.2982635160197464,1.2638560852926692,8,False,False
4,11,full,0.7704098079770725,0.9606024732255507,False,0.29596061908324794,1.266302939121645,8,False,False
4,12,pixel_only,0.05176603568572386,0.7851509783974986,True,0.051766035685507604,0.785150978392675,16,True,True
4,12,rphi_only,0.05176570445873354,0.7832994725610855,True,0.05176570445882142,0.783299472590721,16,True,True
4,12,z_only,0.6899110876475997,0.8084996887935049,False,0.20163152752171876,0.8285962875587347,13,False,False
4,12,full,0.6825050376550408,0.8129771580342249,False,0.20090217108771333,0.8315769881646888,13,False,False
4,13,pixel_only,0.05176559446735749,0.7929946613213913,True,0.051765594467093445,0.792994661321387,16,True,True
4,13,rphi_only,0.05176502298621367,0.7930057346687606,True,0.051765022985961764,0.7930057346687482,16,True,True
4,13,z_only,0.5385677180161723,0.9034628489380959,False,0.3467149721297449,1.01899448576847,9,False,False
4,13,full,0.5420866328752592,0.9013650428859791,False,0.36758026743830075,1.0121162131610808,10,False,False
4,14,pixel_only,0.05173973081116609,0.628724180625421,True,0.051739730811837296,0.6287241806427255,16,True,True
4,14,rphi_only,0.05174457537964006,0.627353061480542,True,0.05174457538030523,0.6273530615210161,16,True,True
4,14,z_only,0.5638949219853993,0.6881598975757668,False,0.24112338031610173,0.8266157484349367,10,False,False
4,14,full,0.5778256931101707,0.6752314430206994,False,0.25851748139025793,0.8205836662258735,10,False,False
4,15,pixel_only,0.051776067747210656,0.6461309364136752,True,0.05177606774775461,0.6461309364136757,16,True,True
4,15,rphi_only,0.051776216184792605,0.6552185716567441,True,0.0517762161858433,0.6552185716581509,16,True,True
4,15,z_only,0.6166340819563924,0.8313141971978729,False,0.3139631200919803,0.849761847860848,10,False,False
4,15,full,0.622094852486916,0.8343526095701429,False,0.3401294467186485,0.8516247608538225,10,False,False
5,0,pixel_only,0.05177131597792917,1.6368286862176065,True,0.05177131597738019,1.6368286862176065,16,True,True
5,0,rphi_only,0.05177138421425904,1.6404865631766616,True,0.05177138421398435,1.6404865631766545,16,True,True
5,0,z_only,0.9460274616753207,1.6789697538486725,False,,,0,False,False
5,0,full,0.9434660813518636,1.6839748457860513,False,,,0,False,False
5,1,pixel_only,0.05107552169102353,0.6186596367175344,True,0.05107552169129842,0.6186596367175348,16,True,True
5,1,rphi_only,0.05108303350836699,0.6223615895523669,True,0.05108303350840639,0.6223615895523669,16,True,True
5,1,z_only,0.5740768834141434,0.6709600126380326,False,0.191877520038606,0.8197340102980977,10,False,False
5,1,full,0.578062614463629,0.6709621468755552,False,0.20736194000999986,0.6772890096932611,9,False,False
5,2,pixel_only,0.05175615583230785,0.6784951316863743,True,0.051756155832299144,0.678495131686356,16,True,True
5,2,rphi_only,0.05175629351743677,0.6824432081654043,True,0.05175629351824109,0.6824432081867142,16,True,True
5,2,z_only,0.5682761379584432,0.7101199295471006,False,0.3209418431919022,0.5918705031571332,8,False,False
5,2,full,0.564760483497045,0.7166777183704901,False,0.31784776241264234,0.8449810826219001,9,False,False
5,3,pixel_only,0.0511242567672788,0.6017030450073345,True,0.05112425676700084,0.6017030450073345,16,True,True
5,3,rphi_only,0.05111940126921431,0.6026527716254455,True,0.05111940126915172,0.6026527716375164,16,True,True
5,3,z_only,0.6004949785884324,1.1486918325933815,False,0.23689759938048915,1.4059472230030654,11,False,False
5,3,full,0.6016867697426839,1.1485658902362486,False,0.24148989200787138,1.4058434481421491,11,False,False
5,4,pixel_only,0.0517774801522213,1.6336562455597636,True,0.05177748015169912,1.6336562455642183,16,True,True
5,4,rphi_only,0.05177741556856705,1.628342503663674,True,0.051777415567997566,1.628342503659206,16,True,True
5,4,z_only,0.6999878458202435,1.6410447449007028,False,0.24699615100851674,1.1968858350192988,12,False,False
5,4,full,0.6995540577384366,1.6359406879961296,False,0.24833782354529405,1.190961341527326,12,False,False
5,5,pixel_only,0.05176988682075039,0.7806915179459026,True,0.05176988682035931,0.780691517936578,16,True,True
5,5,rphi_only,0.051770088317535344,0.7802581087454338,True,0.05177008831731964,0.780258108754756,16,True,True
5,5,z_only,0.7329625637788789,0.9150665185863889,False,,,0,False,False
5,5,full,0.7342555939247728,0.913658854368852,False,,,0,False,False
5,6,pixel_only,0.051748793439293055,0.6887890978247417,True,0.05174879343980716,0.6887890978352873,16,True,True
5,6,rphi_only,0.05174921317306912,0.687058647208165,True,0.05174921317204652,0.687058647208242,16,True,True
5,6,z_only,0.668497611313133,0.7153347200864286,False,0.30036006520499675,0.6256390312287521,9,False,False
5,6,full,0.6631056960136493,0.7186810346164492,False,0.29986508369623704,0.619161212932907,9,False,False
5,7,pixel_only,0.05161407287966216,0.681303434622067,True,0.05161407287911056,0.6813034346181039,16,True,True
5,7,rphi_only,0.051609041691954446,0.6739130110717441,True,0.05160904169038966,0.6739130110569904,16,True,True
5,7,z_only,0.649002428733564,1.3043008607206374,False,0.3304863843956833,1.6788318671884481,10,False,False
5,7,full,0.6418137836025165,1.304019085946643,False,0.3223853646996065,1.6786119318667534,10,False,False
5,8,pixel_only,0.051765788529092006,0.674148695683823,True,0.05176578852882123,0.6741486956838185,16,True,True
5,8,rphi_only,0.05176714827406979,0.679294280525171,True,0.05176714827516161,0.6792942805251965,16,True,True
5,8,z_only,0.5874563186129528,0.868379820750211,False,0.25878893612750975,1.0767277216130209,10,False,False
5,8,full,0.585798101787249,0.8734949105886545,False,0.26521127792005333,1.08058383052274,10,False,False
5,9,pixel_only,0.05153797459109027,0.7251921262586986,True,0.051537974590718856,0.7251921262562167,16,True,True
5,9,rphi_only,0.05154278064661886,0.7242095575580032,True,0.05154278064732775,0.7242095575542166,16,True,True
5,9,z_only,0.6848975834040529,0.9676196030285827,False,,,0,False,False
5,9,full,0.6900168694266053,0.9632370296015104,False,,,0,False,False
5,10,pixel_only,0.05172282739129061,0.7552221742710121,True,0.051722827391233434,0.7552221742710277,16,True,True
5,10,rphi_only,0.05172041484040396,0.7606823847930053,True,0.051720414840688275,0.760682384807334,16,True,True
5,10,z_only,0.5237318140915893,0.8031370857666045,False,0.32797621297212903,0.8745134226863934,9,False,False
5,10,full,0.5197411167764039,0.8108457266278777,False,0.32109593811243897,0.8818603730058263,9,False,False
5,11,pixel_only,0.05173958913355114,0.8122543034251503,True,0.05173958913313573,0.8122543034251412,16,True,True
5,11,rphi_only,0.051742205851716225,0.8147633561967499,True,0.05174220585150314,0.8147633561878183,16,True,True
