trial,event,mode,sigma_z_mm,direct_delta_s,direct_delta_w,found,delta_s,delta_w,accepted_hits,coverage_all8,coverage_7double
1,5,z_sigma,0.25,0.17366778807047648,0.7810546423136349,False,0.17366778807063912,0.7810546423135818,16,True,True
1,5,z_sigma,0.5,0.3335692707366952,0.782364878845884,False,0.30296737909876464,0.7829067659033713,15,True,True
1,5,z_sigma,0.58,0.385142514399036,0.7831201554044781,False,0.3484591924087439,0.7855763661153924,15,True,True
1,5,z_sigma,1.16,0.7211778223546527,0.8291975616524615,False,,,0,False,False
1,6,z_sigma,0.0,0.05174879343968676,0.6887890978405597,True,0.05174879343993141,0.688789097851163,16,True,True
1,6,z_sigma,0.1,0.08470583445573543,0.6888420275333741,True,0.08470583445599494,0.6888420275491989,16,True,True
1,6,z_sigma,0.25,0.177870408295825,0.6890959864357579,False,0.14248994343412139,0.7069145689394704,15,True,True
1,6,z_sigma,0.5,0.3453859542929155,0.6902483833039763,False,0.2719633967068898,0.7102440842227443,15,True,True
1,6,z_sigma,0.58,0.3993387682236539,0.69098739984877,False,0.2590090317498873,0.5424014461648673,8,False,False
1,6,z_sigma,1.16,0.6743278590336879,0.8150185796376724,False,0.2955793999458823,0.9499804374761676,8,False,False
1,7,z_sigma,0.0,0.05161407287939999,0.6813034346247401,True,0.05161407287867292,0.6813034346154303,16,True,True
1,7,z_sigma,0.1,0.07819171173490395,0.6813230933176584,True,0.07819171173414367,0.6813230932990293,16,True,True
1,7,z_sigma,0.25,0.15695167859215067,0.681683696157928,False,0.1569516785919928,0.6816836961432501,16,True,True
1,7,z_sigma,0.5,0.30108126424418635,0.6834862296255548,False,0.20683415022164336,0.7022948165448126,15,True,True
1,7,z_sigma,0.58,0.34754192017531266,0.6845755679304507,False,0.20629931880294863,0.724441179853082,14,True,False
1,7,z_sigma,1.16,0.6300920699600098,0.7500316609136566,False,,,0,False,False
1,8,z_sigma,0.0,0.051765788529637285,0.674148695683822,True,0.051765788529637285,0.674148695683822,16,True,True
1,8,z_sigma,0.1,0.0699002438311045,0.6743212483680334,True,0.06990024383151071,0.6743212483680335,16,True,True
1,8,z_sigma,0.25,0.13360073387941024,0.6753694023991563,False,0.16113669972163638,0.7938714588936173,10,False,False
1,8,z_sigma,0.5,0.25386059548922973,0.6797625474175377,False,0.03681731109757944,0.6048250915857166,5,False,False
1,8,z_sigma,0.58,0.2924932034923376,0.6821532458375574,False,0.08385197006946774,0.6016883543275618,6,False,False
1,8,z_sigma,1.16,0.5348995545224225,0.7421896378316989,False,0.07966457860406034,1.0732964040082253,6,False,False
1,9,z_sigma,0.0,0.0515379745920921,0.7251921262686257,True,0.05153797459217674,0.7251921262686557,16,True,True
1,9,z_sigma,0.1,0.08734840578079207,0.7254493832003773,True,0.0873484057804736,0.7254493831979442,16,True,True
1,9,z_sigma,0.25,0.18412662875095598,0.7264887698193666,False,0.1841266287510914,0.7264887698193213,16,True,True
1,9,z_sigma,0.5,0.3556063952320925,0.7309128814115649,False,0.29685322001386183,0.6105993706053756,11,False,False
1,9,z_sigma,0.58,0.4099533081980343,0.733634918147704,False,0.287177426929272,0.5969980921579725,8,False,False
